id	label
2151	generated
20873	human
13283	generated
5004	human
15996	generated
1627	generated
9714	generated
358	human
138	generated
8491	generated
16766	generated
11181	human
340	generated
4857	generated
17823	human
9569	human
13865	generated
17330	generated
10582	human
5498	generated
8556	generated
10913	human
1932	generated
2352	generated
15848	generated
3236	generated
12355	human
9493	generated
20023	human
3807	human
1936	generated
5619	generated
14973	human
18800	human
19275	generated
6139	human
785	generated
8036	human
8315	human
21403	human
18556	generated
2169	generated
17294	human
14138	generated
18693	generated
11826	generated
16346	human
6591	human
4458	generated
14325	human
7597	human
9370	generated
4652	human
442	human
9591	human
20598	human
19288	human
9649	generated
19512	generated
5744	generated
15747	generated
17438	generated
15845	human
11951	human
929	generated
21075	generated
8767	human
18213	generated
11120	generated
14730	human
11738	generated
13790	human
20996	generated
19867	human
2011	human
17297	generated
7611	human
16028	generated
19338	human
21757	human
18990	human
6564	generated
19869	generated
16390	generated
11172	generated
7835	human
3361	generated
12966	human
10135	generated
18019	generated
1141	human
20437	human
20579	generated
15007	human
15434	human
16743	generated
18454	human
3134	human
6990	human
20019	generated
18626	generated
17858	human
1823	generated
10081	human
3259	human
10213	generated
4020	human
20700	human
3500	human
2658	generated
17514	human
13749	human
10516	generated
1819	generated
7461	generated
5624	human
17815	human
19893	generated
7064	generated
9342	human
12336	human
4669	generated
9428	generated
5476	human
21809	human
15670	generated
1856	generated
2282	generated
20543	generated
13392	generated
6439	human
6031	human
386	generated
1628	generated
11777	generated
21261	human
13851	human
7718	human
7544	human
11381	generated
4658	human
12497	human
9101	generated
10058	generated
1842	human
18881	generated
16585	generated
3868	human
5054	human
5889	human
14376	generated
20921	generated
16715	human
3808	human
19886	generated
935	human
10651	human
1774	generated
19562	generated
3744	human
17373	generated
5443	generated
20230	generated
13969	human
1875	human
3760	generated
20550	generated
3052	generated
13654	human
13146	human
21387	human
4615	human
15812	generated
3321	human
19960	human
3311	generated
19437	human
19357	generated
21649	human
12743	generated
12871	human
11595	generated
8210	human
11431	human
17740	generated
16018	human
1517	generated
20915	generated
4492	generated
3112	human
16566	generated
16294	generated
11834	human
2866	generated
855	generated
20217	generated
4912	generated
13860	generated
5463	human
18184	generated
5482	human
12605	human
20096	human
18352	human
3828	generated
19876	generated
4697	human
15200	human
4987	human
4650	generated
17543	human
17709	generated
10288	generated
6796	generated
5808	human
17839	generated
5410	human
8333	human
2800	human
9836	generated
10332	human
12728	generated
13778	generated
7815	generated
4378	generated
8921	human
6716	generated
2261	human
7429	generated
9302	human
20856	human
11190	generated
18778	generated
17569	generated
2007	generated
193	human
13803	generated
20773	generated
8770	human
16300	human
771	generated
10587	generated
17862	generated
18230	generated
12466	generated
19703	generated
14868	human
14567	human
16789	generated
21666	generated
10088	human
16910	generated
6317	generated
11851	generated
6581	generated
1447	generated
342	generated
13319	generated
11328	human
17111	human
9168	generated
20927	generated
7368	generated
2044	human
7156	generated
16288	generated
7851	human
10178	generated
12132	human
13615	human
17732	human
17044	generated
1492	human
778	generated
9885	human
18863	human
9277	generated
2524	generated
5374	generated
21005	generated
16232	generated
14849	human
17371	human
8259	generated
19750	generated
40	generated
11240	human
18146	human
20105	generated
14424	generated
11639	human
6816	human
19318	generated
19888	human
10704	human
19107	human
14140	human
1460	human
20397	human
4493	generated
13074	generated
17915	generated
13686	generated
13947	generated
11002	generated
15432	generated
7230	generated
15686	human
10412	human
5075	human
9641	generated
20241	human
4088	generated
18351	generated
20668	human
14949	human
4249	human
16807	human
21202	generated
10096	generated
21448	generated
12109	human
6142	generated
5661	human
13970	generated
15037	generated
9031	generated
141	generated
2597	human
6701	human
15223	human
17761	human
21868	human
7418	human
17522	generated
10449	generated
18171	human
12130	human
19741	human
16843	human
16013	human
8179	generated
11565	human
17332	human
9528	generated
6370	generated
4628	human
14478	human
441	human
9794	generated
9046	human
3830	generated
20949	human
6344	generated
20051	generated
1958	generated
155	generated
10487	human
20329	generated
4578	human
1089	human
12576	generated
9122	generated
7950	generated
11101	human
18058	generated
20154	generated
6416	generated
16021	generated
9087	human
11439	human
18710	generated
7096	generated
1098	generated
5433	human
13230	generated
6450	generated
12328	human
10785	generated
18099	generated
3348	generated
4079	human
9177	generated
21288	generated
587	generated
9346	human
13269	human
13537	human
19570	human
10964	human
21471	human
13675	generated
16299	generated
645	generated
11749	human
9587	generated
16648	generated
11739	human
15036	human
226	generated
3864	human
10592	human
20526	human
21775	generated
16154	generated
8438	human
1529	generated
19946	generated
923	generated
19530	generated
17053	generated
10102	generated
7183	generated
12150	generated
20807	generated
2591	human
5906	generated
11205	generated
7133	human
2307	generated
17071	human
14203	generated
612	human
11168	human
6629	human
4135	generated
1898	generated
13937	generated
282	human
258	human
11116	generated
21375	human
4943	generated
19206	human
14721	generated
11531	human
6971	generated
14889	human
13521	human
5223	generated
2285	human
8078	human
6710	human
21265	human
10403	human
475	generated
18939	human
16391	human
6411	human
2551	generated
6852	generated
5546	generated
13489	generated
18810	human
19838	human
18658	generated
9203	generated
17961	human
10183	generated
13565	human
16280	human
20204	generated
7193	generated
18489	generated
6823	generated
21183	human
781	generated
14939	generated
18133	generated
10983	generated
6519	generated
5774	human
13171	human
9283	generated
9369	generated
21069	human
18708	generated
10271	human
5055	human
10800	human
20904	human
1727	generated
16994	generated
16009	generated
4666	generated
8535	human
3750	generated
12924	human
12722	generated
11407	generated
97	generated
3137	generated
13368	human
14357	human
17921	generated
13140	human
15177	human
3648	human
10849	human
21539	human
17901	generated
1633	human
12464	generated
11861	generated
21699	generated
18474	generated
6171	human
7521	generated
572	generated
20975	generated
597	human
15352	generated
7345	human
6304	human
21390	human
16376	human
19899	human
18322	generated
1753	generated
18745	generated
5432	generated
13183	generated
19567	generated
21410	human
11929	generated
19510	human
20374	generated
9135	human
20663	generated
1171	human
15562	human
7927	human
21197	generated
20800	generated
21504	human
19803	human
14531	generated
15892	human
21079	generated
17258	human
18681	generated
21238	generated
2643	generated
5347	human
9032	human
16965	generated
204	human
7896	generated
9833	generated
2014	generated
17289	human
17015	human
8461	generated
1974	human
162	generated
4998	human
19991	generated
9557	human
4713	generated
9067	generated
1431	generated
15261	generated
12835	human
13975	generated
21046	generated
7710	human
7736	human
4283	generated
7531	generated
14139	generated
17069	generated
13493	generated
10053	generated
10851	generated
3384	human
2839	human
19849	generated
20097	generated
15078	generated
15941	human
10595	generated
15433	human
2096	human
10195	human
7999	human
20481	generated
5017	human
17833	human
18994	human
18284	generated
2757	human
6397	generated
10077	human
13930	generated
14082	human
2097	human
8329	generated
9028	generated
3471	generated
12889	human
14472	human
18555	generated
18509	human
1733	human
18394	generated
21763	generated
1283	human
12485	generated
12448	generated
10028	human
1019	human
16184	human
20288	generated
9518	generated
19194	generated
17520	human
1651	human
830	generated
1169	human
10720	human
6256	generated
5469	generated
16044	human
10258	human
16063	human
17251	generated
11166	human
21366	human
5093	human
541	generated
9324	human
17047	generated
12693	human
21276	generated
3390	generated
12080	generated
11154	human
14226	human
16977	human
16029	generated
21906	human
10775	human
11005	human
3959	human
6643	human
16100	human
16087	human
3586	human
19788	generated
2563	generated
10822	human
19600	human
5036	human
1080	human
5891	human
14537	generated
2023	human
13109	generated
20866	generated
7909	human
20578	generated
16610	generated
1013	human
14871	human
18313	human
9235	generated
5251	generated
9596	generated
2179	human
17081	human
17508	human
12087	generated
5110	human
1778	human
19682	generated
19018	generated
15379	human
7604	generated
13944	human
17421	human
21099	generated
21914	human
19033	generated
10473	human
14933	generated
19363	generated
18931	human
5132	generated
2159	generated
11329	generated
14042	human
14566	human
6445	human
3967	generated
1428	generated
3081	human
2520	human
11754	human
10047	human
20897	human
6019	generated
16832	generated
16898	generated
3727	generated
8553	generated
9496	human
6251	human
5926	human
18844	generated
16406	human
18450	human
18037	human
8894	human
8706	human
1376	human
1724	human
3754	generated
10517	human
21244	generated
4082	generated
11870	generated
20243	human
12500	generated
16140	generated
10773	generated
9951	generated
14571	generated
17030	human
21652	human
14215	generated
15997	human
7165	generated
19689	generated
11182	generated
21353	generated
4875	generated
10736	generated
20422	human
15990	generated
12258	generated
18544	generated
685	human
11435	human
20254	generated
14291	generated
2461	generated
12275	generated
11889	generated
7128	human
16377	human
5946	generated
4583	human
12232	human
13070	generated
